isbn,title,series,year_quarter,format,channel,q_num,q_since_first,avg_discount_rate,print_length,item_weight,length,width,height,rating,price,quantity
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2019Q2,paperback,consignment,2,7,0,,,,,,,,5
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2022Q1,paperback,consignment,1,18,0,,,,,,,,5
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2023Q4,paperback,retail,4,25,1,,,,,,,,5
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2024Q1,paperback,retail,1,26,0,,,,,,,,5
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2018Q2,paperback,retail,2,3,0,,,,,,,,4
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2019Q4,paperback,retail,4,9,0,,,,,,,,4
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2023Q2,paperback,retail,2,23,1.25,,,,,,,,4
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2020Q1,paperback,consignment,1,10,0,,,,,,,,4
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2024Q3,paperback,retail,3,28,0,,,,,,,,3
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2021Q1,paperback,consignment,1,14,19,,,,,,,,3
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2023Q3,paperback,bookfair - roadshow,3,24,36.67,,,,,,,,3
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2025Q3,paperback,wholesale,3,32,50,,,,,,,,3
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2024Q2,paperback,wholesale,2,27,40,,,,,,,,2
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2022Q3,paperback,wholesale,3,20,42,,,,,,,,2
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2024Q4,paperback,retail,4,29,0,,,,,,,,2
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2019Q3,paperback,wholesale,3,8,40,,,,,,,,2
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2019Q4,paperback,consignment,4,9,0,,,,,,,,2
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2024Q1,paperback,consignment,1,26,35,,,,,,,,2
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2023Q1,paperback,consignment,1,22,20,,,,,,,,2
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2018Q3,paperback,wholesale,3,4,35,,,,,,,,2
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2022Q4,paperback,retail,4,21,0,,,,,,,,2
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2021Q4,paperback,wholesale,4,17,21,,,,,,,,2
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2021Q3,paperback,wholesale,3,16,42,,,,,,,,2
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2023Q4,paperback,consignment,4,25,35,,,,,,,,1
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2022Q2,paperback,wholesale,2,19,42,,,,,,,,1
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2025Q1,paperback,retail,1,30,0,,,,,,,,1
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2020Q3,paperback,wholesale,3,12,42,,,,,,,,1
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2021Q2,paperback,wholesale,2,15,0,,,,,,,,1
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2019Q3,paperback,consignment,3,8,0,,,,,,,,1
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2024Q2,paperback,bookfair - school,2,27,0,,,,,,,,1
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2023Q3,paperback,consignment,3,24,35,,,,,,,,1
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2020Q2,paperback,wholesale,2,11,42,,,,,,,,1
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2018Q2,paperback,consignment,2,3,0,,,,,,,,1
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2018Q3,paperback,retail,3,0,0.22,,,,,,,,487
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2018Q3,paperback,wholesale,3,0,37.89,,,,,,,,371
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2018Q4,paperback,retail,4,1,1.55,,,,,,,,228
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2019Q1,paperback,wholesale,1,2,44,,,,,,,,135
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2019Q1,paperback,consignment,1,2,0,,,,,,,,130
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2019Q1,paperback,retail,1,2,0,,,,,,,,76
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2019Q2,paperback,retail,2,3,0.31,,,,,,,,48
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2019Q2,paperback,wholesale,2,3,33.33,,,,,,,,36
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2019Q2,paperback,consignment,2,3,0,,,,,,,,29
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2020Q2,paperback,retail,2,7,1.03,,,,,,,,29
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2021Q2,paperback,retail,2,11,10,,,,,,,,27
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2020Q3,paperback,wholesale,3,8,44.14,,,,,,,,25
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2020Q4,paperback,retail,4,9,8.6,,,,,,,,25
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2020Q2,paperback,wholesale,2,7,42.83,,,,,,,,23
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2019Q3,paperback,retail,3,4,2.39,,,,,,,,23
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2019Q3,paperback,consignment,3,4,0,,,,,,,,22
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2021Q3,paperback,retail,3,12,2.38,,,,,,,,21
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2019Q4,paperback,retail,4,5,0.56,,,,,,,,18
